platform,category,contest_id,contest_title,year,start_epoch_second,problem_id,problem_index,problem_name,problem_title,difficulty,solver_count,ai_tags,ai_tag_count,problem_url,difficulty_100,clean_text_len,clean_text,acceptance_rate
atcoder,abc,abc200,京セラプログラミングコンテスト2021（AtCoder Beginner Contest 200）,2021,1620475200,abc200_c,C,Ringo's Favorite Numbers 2,C. Ringo's Favorite Numbers 2,138.0,14515,"['modular arithmetic', 'counting', 'combinatorics']",3,https://atcoder.jp/contests/abc200/tasks/abc200_c,27.241,273.0,"配点 : 300 点 問題文 200 という整数が大好きなりんごさんのために、次の問題を解いてください。 N 個の正整数からなる数列 A が与えられるので、以下の条件をすべて満たす整数の組 (i,j) の個数を求めてください。 1 \le i < j \le N A_i - A_j は 200 の倍数である。 制約 入力は全て整数 2 \le N \le 2 \times 10^5 1 \le A_i \le 10^9 入力 入力は以下の形式で標準入力から与えられる。 N A_1 A_2 \dots A_N 出力 答えを整数として出力せよ。",
atcoder,abc,abc200,京セラプログラミングコンテスト2021（AtCoder Beginner Contest 200）,2021,1620475200,abc200_d,D,Happy Birthday! 2,D. Happy Birthday! 2,1217.0,6337,"['pigeonhole principle', 'bitmask', 'modular arithmetic', 'constructive', 'subset sum']",5,https://atcoder.jp/contests/abc200/tasks/abc200_d,46.059,701.0,"配点 : 400 点 問題文 N 個の正整数からなる数列 A = (A_1, A_2, \dots, A_N) が与えられます。 以下の条件を全て満たす 2 つの数列 B = (B_1, B_2, \dots, B_x),\ C = (C_1, C_2, \dots, C_y) が存在するか判定し、存在する場合はひとつ出力してください。 1 ≤ x, y ≤ N 1 \le B_1 < B_2 < \dots < B_{x} \le N 1 \le C_1 < C_2 < \dots < C_{y} \le N B と C は、異なる数列である。 x ≠ y のとき、または、ある整数 i\ (1 ≤ i ≤ \min(x, y)) が存在して B_i ≠ C_i であるとき、 B と C は異なるものとする。 A_{B_1} + A_{B_2} + \dots + A_{B_x} を 200 で割った余りと A_{C_1} + A_{C_2} + \dots + A_{C_y} を 200 で割った余りが等しい。 制約 入力はすべて整数 2 \le N \le 200 1 \le A_i \le 10^9 入力 入力は以下の形式で標準入力から与えられる。 N A_1 A_2 \dots A_N 出力 条件を満たす数列の組 B,C が存在しない場合、 1 行に No と出力せよ。 存在する場合、以下の形式で B,C を出力せよ。 Yes x B_1 B_2 \dots B_x y C_1 C_2 \dots C_y なお、正誤判定器は英大文字と英小文字を区別せず、どちらも受理する。",
atcoder,abc,abc200,京セラプログラミングコンテスト2021（AtCoder Beginner Contest 200）,2021,1620475200,abc200_e,E,Patisserie ABC 2,E. Patisserie ABC 2,1955.0,2332,"['dp', 'prefix sum', 'difference array', 'combinatorics']",4,https://atcoder.jp/contests/abc200/tasks/abc200_e,58.929,560.0,"配点 : 500 点 問題文 「ABC洋菓子店」で働くパティシエである高橋君は、ケーキを作って AtCoder Beginner Contest 200 を祝うことにしました。 高橋君の作るケーキは、「綺麗さ」「おいしさ」「人気度」の 3 つのパラメータをもち、それぞれのパラメータは 1 以上 N 以下の整数で表されます。 高橋君は、「綺麗さ」が i 、「おいしさ」が j 、「人気度」が k であるケーキを、全ての組 (i,j,k)\ (1 \le i,j,k \le N) に対して 1 つずつ作りました。 その後、高橋君は、できた N^3 個のケーキを以下の順序で並べました。 「綺麗さ」+「おいしさ」+「人気度」が小さいものを、より左に並べる。 ここまでで順序がつかなければ、「綺麗さ」が小さいものを、より左に並べる。 ここまでで順序がつかなければ、「おいしさ」が小さいものを、より左に並べる。 このとき、左から K 番目にあるケーキの各パラメータの値を求めてください。 制約 入力は全て整数 1 \le N \le 10^6 1 \le K \le N^3 入力 入力は以下の形式で標準入力から与えられる。 N K 出力 答えを「綺麗さ」「おいしさ」「人気度」の順に空白区切りで 3 つの整数として出力せよ。",
atcoder,abc,abc200,京セラプログラミングコンテスト2021（AtCoder Beginner Contest 200）,2021,1620475200,abc200_f,F,Minflip Summation,F. Minflip Summation,2556.0,767,"['combinatorics', 'modular arithmetic', 'contribution counting', 'string', 'observation']",5,https://atcoder.jp/contests/abc200/tasks/abc200_f,69.411,458.0,"配点 : 600 点 問題文 0 , 1 , ? のみからなる文字列 S があります。この文字列を K 個連結したものを T とします。 この文字列の ? を全て 0 か 1 に置き換えた文字列は、 S の中に含まれる ? の数を q 個とすると、全部で 2^{Kq} 通り考えられますが、その全てについて以下の問題を解いて、その答えの和を (10^9+7) で割った余りを求めてください。 ? を置き換えた後の文字列を T' とします。 T' に以下の操作を繰り返し行うことで全ての文字を同じにするとき、必要な最小の操作回数は何回ですか？ 1 \le l \le r \le |T'| となる整数 l,r を選ぶ。そして、 T' の l 文字目から r 文字目(両端含む)までの各文字を、 0 であれば 1 に、 1 であれば 0 に変更する。 制約 1 \le |S| \le 10^5 1 \le K \le 10^9 入力 入力は以下の形式で標準入力から与えられる。 S K 出力 答えを整数として出力せよ。",
atcoder,abc,abc201,マイナビプログラミングコンテスト2021（AtCoder Beginner Contest 201）,2021,1621080000,abc201_a,A,Tiny Arithmetic Sequence,A. Tiny Arithmetic Sequence,-1000.0,17632,"['sorting', 'brute force', 'math']",3,https://atcoder.jp/contests/abc201/tasks/abc201_a,7.394,234.0,"配点 : 100 点 問題文 長さ 3 の数列 A=(A_1,A_2,A_3) が与えられます。 A を適切に並び替えて等差数列にすることはできますか？ 即ち、 A_3-A_2=A_2-A_1 を満たすように A を並び替えることはできますか？ 制約 1 \leq A_i \leq 100 入力は全て整数 入力 入力は以下の形式で標準入力から与えられる。 A_1 A_2 A_3 出力 A を並び替えて等差数列にできるなら Yes 、できないなら No と出力せよ。",
atcoder,abc,abc201,マイナビプログラミングコンテスト2021（AtCoder Beginner Contest 201）,2021,1621080000,abc201_b,B,Do you know the second highest mountain?,B. Do you know the second highest mountain?,-614.0,17818,"['sorting', 'implementation', 'search']",3,https://atcoder.jp/contests/abc201/tasks/abc201_b,14.126,354.0,"配点 : 200 点 問題文 AtCoder国には N 個の山があり、 i 個目の山の名前は S_i , 高さは T_i です。 2 番目に高い山の名前を答えてください。 N 個の山の名前、高さはそれぞれ相異なることが保証されます。 制約 2 \leq N \leq 1000 1 \leq (S_i の長さ {}) \leq 15 1 \leq T_i \leq 10^5 S_i \neq S_j \ (i \neq j) T_i \neq T_j \ (i \neq j) S_i は英小文字、英大文字、数字のみからなる N,\ T_i は整数 入力 入力は以下の形式で標準入力から与えられる。 N S_1 T_1 S_2 T_2 \vdots S_N T_N 出力 2 番目に高い山の名前を出力せよ。",
atcoder,abc,abc201,マイナビプログラミングコンテスト2021（AtCoder Beginner Contest 201）,2021,1621080000,abc201_c,C,Secret Number,C. Secret Number,439.0,11560,"['brute force', 'case work', 'combinatorics', 'counting', 'implementation', 'string']",6,https://atcoder.jp/contests/abc201/tasks/abc201_c,32.49,391.0,"配点 : 300 点 問題文 高橋くんは、暗証番号を忘れてしまいました。暗証番号は 0 から 9 までの数字のみからなる 4 桁の文字列で、 0 から始まる場合もあります。 0 から 9 までの各数字について、高橋くんは以下のように記憶しています。彼の記憶は長さ 10 の文字列 S_0S_1 \ldots S_9 によって表されます。 S_i が o のとき : 数字 i は暗証番号に確実に含まれていた。 S_i が x のとき : 数字 i は暗証番号に確実に含まれていなかった。 S_i が ? のとき : 数字 i が暗証番号に含まれているか分からない。 高橋くんが忘れてしまった暗証番号としてあり得るものは何通りありますか？ 制約 S は o , x , ? のみからなる長さ 10 の文字列 入力 入力は以下の形式で標準入力から与えられる。 S 出力 答えを出力せよ。",
atcoder,abc,abc201,マイナビプログラミングコンテスト2021（AtCoder Beginner Contest 201）,2021,1621080000,abc201_d,D,Game in Momotetsu World,D. Game in Momotetsu World,1317.0,5419,"['game theory', 'dp', 'dp on grids']",3,https://atcoder.jp/contests/abc201/tasks/abc201_d,47.803,726.0,"配点 : 400 点 問題文 H 行 W 列のマス目があり、各マスは青マスまたは赤マスのどちらかです。上から i 番目、左から j 番目のマスは、 A_{i, j} が + なら青マスであり、 - なら赤マスです。 最初、このマス目の一番左上のマスに一つ駒が置かれていて、高橋君と青木君はこの駒を使ってゲームをします。 2 人の得点は最初 0 点ずつです。 2 人は、高橋君から始めて交互に次の操作をします。 駒を一つ右または一つ下のマスに動かす。ただし、駒がマス目の外に出るような動かし方はできない。動かした人は、駒の移動後のマスが青マスなら 1 点を得て、赤マスなら 1 点を失う。 どちらかが操作できなくなった時点でゲームは終了します。ゲームの結果は、終了時の 2 人の得点が異なるならば得点の大きい方が勝ち、同じならば引き分けとなります。 両者とも自分の勝敗が最適になるように行動したとき、ゲームの結果を求めてください。 制約 1 \le H, W \le 2000 A_{i, j} は + または - 入力 入力は以下の形式で標準入力から与えられる。 H W A_{1, 1}A_{1, 2}A_{1, 3} \dots A_{1, W} A_{2, 1}A_{2, 2}A_{2, 3} \dots A_{2, W} A_{3, 1}A_{3, 2}A_{3, 3} \dots A_{3, W} \hspace{2cm}\vdots A_{H, 1}A_{H, 2}A_{H, 3} \dots A_{H, W} 出力 高橋君が勝つなら Takahashi を、青木君が勝つなら Aoki を、引き分けになるなら Draw を出力せよ。",
atcoder,abc,abc201,マイナビプログラミングコンテスト2021（AtCoder Beginner Contest 201）,2021,1621080000,abc201_e,E,Xor Distances,E. Xor Distances,1694.0,3630,"['tree', 'xor', 'bfs', 'bit manipulation', 'combinatorics']",5,https://atcoder.jp/contests/abc201/tasks/abc201_e,54.377,728.0,"配点 : 500 点 問題文 N 頂点の重み付き木があります。 i 本目の辺は頂点 u_i と頂点 v_i を双方向に結んでいて、その重みは w_i です。 頂点の組 (x,y) について、 \text{dist}(x,y) を以下のように定めます。 x から y への最短パスに含まれる辺全ての重みの XOR 1 \leq i \lt j \leq N を満たす全ての組 (i,j) について \text{dist}(i,j) を求め、その総和を (10^9+7) で割った余りを出力してください。 \text{ XOR } とは 整数 a, b のビットごとの排他的論理和 a \text{ XOR } b は、以下のように定義されます。 a \text{ XOR } b を二進表記した際の 2^k ( k \geq 0 ) の位の数は、 a, b を二進表記した際の 2^k の位の数のうち一方のみが 1 であれば 1 、そうでなければ 0 である。 例えば、 3 \text{ XOR } 5 = 6 となります (二進表記すると: 011 \text{ XOR } 101 = 110 )。 制約 2 \leq N \leq 2 \times 10^5 1 \leq u_i \lt v_i \leq N 0 \leq w_i \lt 2^{60} 与えられるグラフは木 入力は全て整数 入力 入力は以下の形式で標準入力から与えられる。 N u_1 v_1 w_1 u_2 v_2 w_2 \vdots u_{N-1} v_{N-1} w_{N-1} 出力 \text{dist}(i,j) の総和を (10^9+7) で割った余りを出力せよ。",
atcoder,abc,abc201,マイナビプログラミングコンテスト2021（AtCoder Beginner Contest 201）,2021,1621080000,abc201_f,F,Insertion Sort,F. Insertion Sort,2484.0,856,"['dp', 'segment tree', 'prefix sum']",3,https://atcoder.jp/contests/abc201/tasks/abc201_f,68.155,599.0,"配点 : 600 点 問題文 1 から N までの番号が振られた N 人の人が左右一列に並んでいます。はじめ、左から i 番目の人の番号は P_i です。 あなたの目標は、以下の 3 種類の操作を繰り返すことで人々が左から番号の昇順で並んでいるようにすることです。これらの操作は、任意の順に何回でも（ 0 回でもよい）行うことができます。 整数 i\ (1 \leq i \leq N) を選ぶ。コスト A_i を払い、人 i を好きな位置に移動させる。 整数 i\ (1 \leq i \leq N) を選ぶ。コスト B_i を払い、人 i を左端に移動させる。 整数 i\ (1 \leq i \leq N) を選ぶ。コスト C_i を払い、人 i を右端に移動させる。 目標を達成するまでに支払う合計コストを最小化してください。 制約 1 \leq N \leq 2 \times 10^5 1 \leq P_i \leq N 1 \leq A_i,B_i,C_i \leq 10^9 P_i \neq P_j\ (i \neq j) 入力は全て整数 入力 入力は以下の形式で標準入力から与えられる。 N P_1 P_2 \ldots P_N A_1 B_1 C_1 A_2 B_2 C_2 \vdots A_N B_N C_N 出力 目標を達成するまでに支払う合計コストの最小値を出力せよ。",
atcoder,abc,abc202,エイシングプログラミングコンテスト2021（AtCoder Beginner Contest 202）,2021,1621684800,abc202_a,A,Three Dice,A. Three Dice,-1398.0,22252,"['math', 'implementation']",2,https://atcoder.jp/contests/abc202/tasks/abc202_a,0.453,281.0,"配点 : 100 点 問題文 高橋君が 3 つのサイコロを振ったところ、出た目はそれぞれ a, b, c でした。 これらのサイコロについて、出た目とは反対の面が表す整数を足し合わせた値を求めてください。 ただし、高橋君が振るサイコロは全て一般的な立方体の 6 面ダイスであり、ある面とその反対側の面が表す整数を足すと 7 になります。 制約 1 \leq a, b, c \leq 6 入力は全て整数である。 入力 入力は以下の形式で標準入力から与えられる。 a b c 出力 3 つのサイコロについて、出た目とは反対の面が表す整数を足し合わせた値を出力せよ。",
atcoder,abc,abc202,エイシングプログラミングコンテスト2021（AtCoder Beginner Contest 202）,2021,1621684800,abc202_b,B,180°,B. 180°,-884.0,16730,"['string', 'implementation']",2,https://atcoder.jp/contests/abc202/tasks/abc202_b,9.418,273.0,配点 : 200 点 問題文 0 、 1 、 6 、 8 、 9 からなる文字列 S が与えられます。 S を 180 度回転したものを出力してください。すなわち、 S に次の操作を施してできる文字列を出力してください。 S を反転する。 0 を 0 に、 1 を 1 に、 6 を 9 に、 8 を 8 に、 9 を 6 に変換する。 制約 1 \leq |S| \leq 10^5 S は 0 、 1 、 6 、 8 、 9 からなる。 入力 入力は以下の形式で標準入力から与えられる。 S 出力 S を 180 度回転した文字列を出力せよ。,
